allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g01320_1_00006	g01320_1	NA	ABC superfamily ATP binding cassette transporter%2C binding protein	90	4	778	1.00	1	2	1	2	1	2	780	ABC superfamily ATP binding cassette transporter%2C binding protein(781)	NA(781)	309	678	676.63
g02582_00004	g02582	recU	Holliday junction-specific endonuclease	90	2	778	1.01	1	2	0	6	0	6	784	Holliday junction-specific endonuclease(784)	recU(784)	402	687	626.66
g00483_1_00010	g00483_1	NA	hypothetical protein	90	6	244	1.01	1	2	0	3	0	3	247	hypothetical protein(247)	NA(247)	276	450	354.62
g00483_1_00012	g00483_1	NA	hypothetical protein	90	6	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	363	363	363.00
g03007_00004	g03007	NA	hypothetical protein	90	2	85	1.01	1	2	0	1	0	1	86	hypothetical protein(86)	NA(86)	198	237	198.45
g03433_00004	g03433	gpm	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase	90	1	778	1.00	1	2	0	2	0	2	780	2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase(780)	gpm(780)	687	687	687.00
g01377_00004	g01377	gntK	putative gluconokinase	90	6	778	1.00	1	2	0	2	0	2	780	putative gluconokinase(780)	gntK(780)	1554	1554	1554.00
g00792_1_00007	g00792_1	cspA	putative cold-shock DNA-binding domain protein	90	1	773	1	1	1	0	0	0	0	773	putative cold-shock DNA-binding domain protein(773)	cspA(773)	201	201	201.00
g00597_00005	g00597	NA	hypothetical protein	90	14	306	1.01	1	2	0	2	0	2	308	hypothetical protein(308)	NA(308)	396	396	396.00
g00597_00006	g00597	NA	hypothetical protein	90	14	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	396	396	396.00
g04122_00004	g04122	NA	signal recognition particle protein	90	1	777	1.00	1	2	0	1	0	1	778	signal recognition particle protein(778)	NA(778)	954	1374	1367.48
g02580_00004	g02580	dnaD	DNA replication protein%2C DnaD	90	2	778	1.01	1	2	0	6	0	6	784	DNA replication protein%2C DnaD(784)	dnaD(784)	357	687	686.32
g00663_00006	g00663	NA	phage integrase	90	4	102	1.06	1	2	3	6	3	6	108	phage integrase(111)	NA(111)	195	1047	981.65
g00663_00007	g00663	NA	phage integrase	90	4	163	1.01	1	2	1	2	2	2	165	phage integrase(167)	NA(167)	231	1083	986.23
g01223_00004	g01223	NA	hypothetical protein	90	1	776	1.00	1	2	0	2	0	2	778	hypothetical protein(778)	NA(778)	186	231	186.06
g03025_00007	g03025	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	213	213	213.00
g03025_00008	g03025	NA	hypothetical protein	90	2	5	1.20	1	2	0	1	0	1	6	hypothetical protein(6)	NA(6)	183	183	183.00
g02167_00004	g02167	moeA	molybdopterin biosynthesis protein MoeA	90	1	778	1.00	1	2	2	1	2	1	779	molybdopterin biosynthesis protein MoeA(781)	moeA(781)	582	1260	1256.33
g00194_1_00004	g00194_1	sdrD	fibrinogen-binding protein	90	1	339	1.03	1	3	11	8	11	9	348	fibrinogen-binding protein(355):hypothetical protein(1):phage tail protein(1):fibronectin-binding protein B(1):Ser-Asp rich fibrinogen/bone sialoprotein-binding protein SdrD(1)	NA(358):sdrD(1)	168	3345	2435.31
g01316_00004	g01316	NA	inosine-uridine preferring nucleoside hydrolase family protein	90	1	778	1.00	1	2	2	1	2	1	779	inosine-uridine preferring nucleoside hydrolase family protein(781)	NA(781)	234	954	938.99
g00311_2_00007	g00311_2	NA	hypothetical protein	90	10	642	1.00	1	2	0	1	0	1	643	hypothetical protein(643)	NA(643)	207	207	207.00
g02659_00004	g02659	infB	translation initiation factor IF-2	90	2	778	1	1	1	2	0	2	0	778	translation initiation factor IF-2(780)	infB(780)	150	2145	2110.88
g00669_1_00009	g00669_1	cap5C	capsular polysaccharide biosynthesis protein Cap5C	90	1	775	1.00	1	2	2	1	2	1	776	capsular polysaccharide biosynthesis protein Cap5C(778)	cap5C(778)	183	765	761.51
g01092_00004	g01092	NA	metal-dependent phosphohydrolase%2C HD family	90	6	778	1	1	1	1	0	1	0	778	metal-dependent phosphohydrolase%2C HD family(779)	NA(779)	210	663	647.45
g00612_00004	g00612	NA	putative ABC-type transporter	90	6	778	1	1	1	9	0	9	0	778	putative ABC-type transporter(787)	NA(787)	210	1554	1522.65
g00922_2_00007	g00922_2	NA	sodium/hydrogen exchanger family protein	90	1	777	1.01	1	2	0	6	0	6	783	sodium/hydrogen exchanger family protein(783)	NA(783)	207	2043	2018.60
g01116_00004	g01116	yagU	Inner membrane protein YagU	90	1	775	1	1	1	2	0	2	0	775	Inner membrane protein YagU(777)	yagU(777)	198	513	493.24
g00543_2_00005	g00543_2	NA	putative transport system permease	90	2	775	1.01	1	2	0	6	0	6	781	putative transport system permease(781)	NA(781)	327	1437	1408.50
g00805_00004	g00805	NA	hypothetical protein	90	8	547	1.00	1	2	0	2	0	2	549	hypothetical protein(549)	NA(549)	258	537	511.23
g01077_00004	g01077	NA	glutaredoxin family protein	90	7	777	1.00	1	2	0	1	0	1	778	glutaredoxin family protein(778)	NA(778)	123	267	233.89
g01376_00004	g01376	dnaE	DNA-directed DNA polymerase III subunit alpha	90	5	767	1.00	1	2	1	1	1	1	768	DNA-directed DNA polymerase III subunit alpha(769)	dnaE(769)	297	3198	3187.28
g03811_00004	g03811	queA	S-adenosylmethionine--tRNA ribosyltransferase-isomerase	90	1	778	1.00	1	2	0	2	0	2	780	S-adenosylmethionine--tRNA ribosyltransferase-isomerase(780)	queA(780)	372	1026	1024.67
g01034_00004	g01034	sbnC	IucA/IucC family siderophore biosynthesis protein	90	8	778	1.00	1	2	1	1	1	1	779	IucA/IucC family siderophore biosynthesis protein(780)	sbnC(780)	342	1776	1752.44
g01726_00004	g01726	norB	nitric oxide reductase large subunit	90	1	271	1.00	1	2	1	1	1	1	272	nitric oxide reductase large subunit(273)	norB(273)	432	2292	2274.15
g01662_2_00006	g01662_2	NA	putative 6-phospho-3-hexuloisomerase	90	1	2	1	1	1	0	0	0	0	2	putative 6-phospho-3-hexuloisomerase(2)	NA(2)	552	552	552.00
g00699_00004	g00699	NA	hypothetical protein	90	5	776	1.03	1	3	66	22	66	23	799	hypothetical protein(865)	NA(865)	168	972	855.31
g00699_00005	g00699	NA	hypothetical protein	90	5	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	186	186	186.00
g00508_2_00004	g00508_2	NA	flavin oxidoreductase	90	3	9	1	1	1	0	0	0	0	9	flavin oxidoreductase(7):NADH:flavin oxidoreductase / NADH oxidase family protein(2)	NA(9)	252	693	483.67
g02850_00004	g02850	scrB	sucrose-6-phosphate hydrolase	90	2	778	1.00	1	2	0	2	0	2	780	sucrose-6-phosphate hydrolase(780)	scrB(780)	1485	1494	1485.66
g01303_00004	g01303	NA	thioesterase	90	4	778	1	1	1	2	0	2	0	778	thioesterase(642):Putative esterase(134):hypothetical protein(4)	NA(780)	135	411	409.63
g02325_00004	g02325	sarR	staphylococcal accessory regulator R%2C SarR	90	1	771	1.00	1	2	0	1	0	1	772	staphylococcal accessory regulator R%2C SarR(772)	sarR(772)	216	348	347.06
g00245_1_00007	g00245_1	NA	hypothetical protein	90	15	626	1.08	1	2	245	52	246	52	678	hypothetical protein(924)	NA(924)	132	924	556.11
g04076_00004	g04076	qacA	antiseptic resistance protein	90	1	49	1.02	1	2	0	1	0	1	50	antiseptic resistance protein(50)	qacA(50)	888	1545	1527.66
g02041_00004	g02041	NA	hypothetical protein	90	3	379	1.01	1	2	0	2	0	2	381	hypothetical protein(381)	NA(381)	213	483	349.30
g00393_1_00004	g00393_1	ami	N-acetylmuramoyl-L-alanine amidase	90	3	538	1.03	1	3	2	14	2	15	553	N-acetylmuramoyl-L-alanine amidase(555)	ami(555)	138	762	744.23
g01727_00004	g01727	NA	serine protease	90	4	772	1	1	1	2	0	2	0	772	serine protease(774)	NA(774)	429	1491	1483.87
g02197_1_00004	g02197_1	murC	UDP-N-acetylmuramate--L-alanine ligase	90	1	777	1.00	1	2	0	1	0	1	778	UDP-N-acetylmuramate--L-alanine ligase(778)	murC(778)	582	1314	1311.57
g00720_00004	g00720	NA	hypothetical protein	90	12	778	1.01	1	2	0	5	0	5	783	hypothetical protein(783)	NA(783)	252	258	252.02
g04222_00004	g04222	rpsK	30S ribosomal protein S11	90	1	778	1.01	1	2	0	4	0	4	782	30S ribosomal protein S11(782)	rpsK(782)	390	390	390.00
g03737_00004	g03737	nifS	cysteine desulfurase%2C NifS	90	1	778	1.00	1	2	0	2	0	2	780	cysteine desulfurase%2C NifS(780)	nifS(780)	1143	1143	1143.00
g02454_00004	g02454	apt	adenine phosphoribosyl transferase	90	2	777	1.00	1	2	0	2	0	2	779	adenine phosphoribosyl transferase(779)	apt(779)	441	519	518.85
g02649_00004	g02649	mnhA	monovalent cation antiporter-3 subunit A%2C MnhA	90	1	778	1.00	1	2	1	3	1	3	781	monovalent cation antiporter-3 subunit A%2C MnhA(782)	mnhA(782)	675	2406	2396.90
g01666_00004	g01666	nfnB	nitroreductase	90	3	32	1	1	1	3	0	3	0	32	nitroreductase(35)	nfnB(35)	294	879	773.49
g00666_1_00006	g00666_1	NA	metallo-beta-lactamase family protein	90	5	395	1.00	1	2	3	1	3	1	396	metallo-beta-lactamase family protein(395):rhodanese-domain protein(4)	NA(399)	204	1335	1319.56
g00666_1_00007	g00666_1	NA	metallo-beta-lactamase family protein	90	5	6	1	1	1	0	0	0	0	6	metallo-beta-lactamase family protein(5):rhodanese-domain protein(1)	NA(6)	261	1335	1156.00
g00666_1_00008	g00666_1	NA	metallo-beta-lactamase family protein	90	5	46	1	1	1	0	0	0	0	46	metallo-beta-lactamase family protein(46)	NA(46)	939	939	939.00
g00837_1_00004	g00837_1	NA	hypothetical protein	90	5	284	1.04	1	2	0	10	0	10	294	hypothetical protein(294)	NA(294)	210	408	377.23
g03681_00004	g03681	pykA	pyruvate kinase	90	1	777	1.00	1	2	0	1	0	1	778	pyruvate kinase(778)	pykA(778)	1056	1758	1757.08
g00808_2_00008	g00808_2	NA	hypothetical protein	90	1	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	618	618	618.00
g02677_00004	g02677	glmS	glucosamine--fructose-6-phosphate aminotransferase	90	2	778	1.00	1	2	1	1	1	1	779	glucosamine--fructose-6-phosphate aminotransferase(780)	glmS(780)	570	1806	1803.72
g01096_1_00010	g01096_1	NA	antimicrobial peptide ABC transporter ATPase	90	2	778	1	1	1	1	0	1	0	778	antimicrobial peptide ABC transporter ATPase(779)	NA(779)	213	762	759.97
g00856_1_00005	g00856_1	kdpD	osmosensitive K+ channel histidine kinase	90	1	778	1.00	1	2	10	1	10	1	779	osmosensitive K+ channel histidine kinase(789)	kdpD(789)	354	2730	2620.76
g01602_00004	g01602	NA	hypothetical protein	90	2	778	1.00	1	2	1	1	1	1	779	hypothetical protein(780)	NA(780)	144	363	361.97
g01723_00004	g01723	ampS	peptidase M29%2C aminopeptidase II	90	2	778	1.00	1	2	2	2	2	2	780	peptidase M29%2C aminopeptidase II(782)	ampS(782)	438	1248	1244.79
g00351_1_00013	g00351_1	NA	hypothetical protein	90	10	777	1	1	1	0	0	0	0	777	hypothetical protein(777)	NA(777)	237	327	323.65
g03068_00004	g03068	NA	hypothetical protein	90	2	162	1.01	1	2	0	2	0	2	164	hypothetical protein(164)	NA(164)	144	153	152.95
g01573_00004	g01573	NA	aldo/keto oxidoreductase	90	2	777	1.01	1	2	0	4	0	4	781	aldo/keto oxidoreductase(781)	NA(781)	501	930	908.98
g02469_00004	g02469	rpsE	30S ribosomal protein S5	90	1	778	1.01	1	2	0	4	0	4	782	30S ribosomal protein S5(782)	rpsE(782)	315	501	500.75
g01365_00004	g01365	NA	putative acetyltransferase	90	1	766	1.01	1	2	5	4	5	4	770	putative acetyltransferase(775)	NA(775)	129	1035	1000.28
g02376_1_00004	g02376_1	NA	hypothetical protein	90	2	6	1.17	1	2	0	1	0	1	7	hypothetical protein(7)	NA(7)	222	222	222.00
g02593_00004	g02593	NA	hypothetical protein	90	1	28	1	1	1	5	0	5	0	28	hypothetical protein(33)	NA(33)	351	1266	1047.00
g03880_00004	g03880	NA	hypothetical protein	90	1	104	1.04	1	2	1	4	1	4	108	hypothetical protein(109)	NA(109)	318	948	938.09
g02157_00004	g02157	NA	putative membrane protein	90	1	778	1.00	1	2	1	2	1	2	780	putative membrane protein(779):hypothetical protein(2)	NA(781)	285	612	610.51
g02048_1_00007	g02048_1	NA	hypothetical protein	90	1	778	1.00	1	2	0	1	0	1	779	hypothetical protein(779)	NA(779)	228	477	237.30
g01947_00004	g01947	NA	hypothetical protein	90	4	16	1.12	1	2	0	2	0	2	18	hypothetical protein(18)	NA(18)	240	240	240.00
g02888_00005	g02888	NA	hypothetical protein	90	2	78	1	1	1	1	0	1	0	78	hypothetical protein(79)	NA(79)	483	1254	1086.08
g02819_00004	g02819	NA	hypothetical protein	90	1	775	1.00	1	2	0	3	0	3	778	hypothetical protein(778)	NA(778)	786	810	806.95
g03222_00004	g03222	greA	transcription elongation factor GreA	90	1	777	1.00	1	2	0	1	0	1	778	transcription elongation factor GreA(778)	greA(778)	267	477	476.73
g01046_00004	g01046	arg	arginase	90	7	778	1.00	1	2	0	1	0	1	779	arginase(779)	arg(779)	321	936	906.12
g00203_00006	g00203	NA	hypothetical protein	90	84	452	1.36	1	4	0	137	0	162	614	hypothetical protein(613):phage protein(1)	NA(614)	141	198	186.05
g00203_00007	g00203	NA	hypothetical protein	90	84	199	1.02	1	2	0	4	0	4	203	hypothetical protein(203)	NA(203)	138	207	184.68
g02123_00004	g02123	kbl	putative pyridoxal phosphate-dependent acyltransferase	90	1	105	1	1	1	3	0	3	0	105	putative pyridoxal phosphate-dependent acyltransferase(108)	kbl(108)	306	1203	1139.28
g00323_00004	g00323	NA	hypothetical protein	90	15	776	1.00	1	2	6	1	6	1	777	hypothetical protein(783)	NA(783)	123	549	480.53
g02288_00004	g02288	putP	SSS family solute:sodium (Na+)/proline symporter	90	2	778	1.00	1	2	1	3	1	3	781	SSS family solute:sodium (Na+)/proline symporter(782)	putP(782)	132	1545	1533.28
g01492_00004	g01492	proP	MFS family major facilitator transporter%2C proline/betaine:cation symporter	90	2	778	1.01	1	2	19	4	19	4	782	MFS family major facilitator transporter%2C proline/betaine:cation symporter(634):L-Proline/Glycine betaine transporter%2C ProP(167)	proP(801)	129	1410	1358.52
g01680_00004	g01680	NA	phosphoglycerol transferase I	90	1	777	1	1	1	3	0	3	0	777	phosphoglycerol transferase I(780)	NA(780)	165	2007	1932.10
g01413_00005	g01413	NA	hypothetical protein	90	5	122	1.03	1	2	0	4	0	4	126	hypothetical protein(126)	NA(126)	135	189	185.60
g01413_00006	g01413	NA	hypothetical protein	90	5	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	189	189	189.00
g00409_1_00004	g00409_1	NA	hypothetical protein	90	10	765	1.00	1	2	0	2	0	2	767	hypothetical protein(767)	NA(767)	138	153	147.09
g02143_00004	g02143	NA	oxidoreductase	90	2	778	1.00	1	2	14	3	14	3	781	oxidoreductase(795)	NA(795)	132	882	864.54
g02301_00004	g02301	pbuX	NCS2 nucleobase cation symporter%2C PbuX	90	2	778	1.00	1	2	2	3	2	3	781	NCS2 nucleobase cation symporter%2C PbuX(571):NCS2 family nucleobase:cation symporter-2(212)	pbuX(783)	228	1269	1265.83
g02601_00004	g02601	NA	hypothetical protein	90	2	62	1	1	1	1	0	1	0	62	hypothetical protein(63)	NA(63)	267	654	643.38
g00216_00004	g00216	NA	phage protein	90	64	227	1.01	1	3	1	2	1	3	230	phage protein(231)	NA(231)	162	1824	1799.31
g00216_00005	g00216	NA	phage protein	90	64	142	1.01	1	2	0	1	0	1	143	phage protein(143)	NA(143)	258	1824	1675.41
g01175_00004	g01175	NA	phage terminase large subunit	90	7	200	1.01	1	2	7	3	7	3	203	phage terminase large subunit(209):hypothetical protein(1)	NA(210)	234	1701	1627.70
g02664_00004	g02664	NA	putative bifunctional signaling protein/50S ribosomal protein L9	90	1	778	1	1	1	4	0	4	0	778	putative bifunctional signaling protein/50S ribosomal protein L9(782)	NA(782)	411	1968	1957.36
g00895_1_00007	g00895_1	tcaA	teicoplanin resistance associated membrane protein TcaA protein	90	8	8	1.12	1	2	1	1	1	1	9	teicoplanin resistance associated membrane protein TcaA protein(10)	tcaA(10)	543	1308	1182.90
g00895_1_00008	g00895_1	tcaA	teicoplanin resistance associated membrane protein TcaA protein	90	8	2	1	1	1	0	0	0	0	2	teicoplanin resistance associated membrane protein TcaA protein(2)	tcaA(2)	471	1314	892.50
g00197_2_00011	g00197_2	coa	staphylocoagulase	90	60	622	1.00	1	2	8	3	8	3	625	staphylocoagulase(633)	coa(444):NA(189)	192	2238	1901.64
g03995_00004	g03995	rluA	RluA%2C Pseudouridylate synthases%2C 23S RNA-specific	90	1	778	1.00	1	2	1	3	1	3	781	RluA%2C Pseudouridylate synthases%2C 23S RNA-specific(768):RluA%2C Pseudouridylate synthase%2C 23S RNA-specific(14)	rluA(782)	384	822	820.91
g03907_00004	g03907	NA	peptidase U32 family protein	90	1	778	1.00	1	2	3	1	3	1	779	peptidase U32 family protein(782)	NA(782)	159	924	919.60
g00620_00004	g00620	NA	N-acetyltransferase GCN5	90	9	777	1.00	1	2	7	1	7	1	778	N-acetyltransferase GCN5(785)	NA(785)	174	531	525.78
g02814_00004	g02814	hemX	hemA concentration negative effector hemX	90	2	773	1.00	1	2	0	2	0	2	775	hemA concentration negative effector hemX(775)	hemX(775)	489	825	815.20
g01285_1_00004	g01285_1	NA	reverse transcriptase%2C group II intron	90	2	63	1.05	1	2	2	3	2	3	66	reverse transcriptase%2C group II intron(68)	NA(68)	252	1266	1180.81
g01865_00004	g01865	folE	NADPH-dependent 7-cyano-7-deazaguanine reductase	90	3	778	1	1	1	777	0	777	0	778	NADPH-dependent 7-cyano-7-deazaguanine reductase(778):Riboflavin transporter(777)	folE(778):ribN(777)	270	1386	683.99
g01126_00004	g01126	araB	ribulokinase	90	1	778	1	1	1	6	0	6	0	778	ribulokinase(784)	araB(784)	300	1641	1623.19
g00698_00004	g00698	NA	phage tail protein	90	12	151	1.01	1	2	0	1	0	1	152	phage tail protein(152)	NA(152)	492	942	938.43
g00698_00005	g00698	NA	phage tail protein	90	12	49	1	1	1	0	0	0	0	49	phage tail protein(49)	NA(49)	408	936	925.22
g04383_00004	g04383	paaD	putative metal-sulfur cluster biosynthetic enzyme%2C PaaD	90	1	777	1.00	1	2	0	1	0	1	778	putative metal-sulfur cluster biosynthetic enzyme%2C PaaD(778)	paaD(778)	309	309	309.00
g01275_00004	g01275	cadA	cadmium-transporting ATPase%2C CadA	90	3	144	1.03	1	2	1	4	1	4	148	cadmium-transporting ATPase%2C CadA(149)	cadA(149)	378	2415	2135.86
g00609_00012	g00609	NA	hypothetical protein	90	14	29	1	1	1	0	0	0	0	29	hypothetical protein(29)	NA(29)	201	207	201.21
g00609_00013	g00609	NA	hypothetical protein	90	14	7	1.14	1	2	0	1	0	1	8	hypothetical protein(8)	NA(8)	198	198	198.00
g00609_00016	g00609	NA	hypothetical protein	90	14	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	198	198	198.00
g02626_00004	g02626	NA	hypothetical protein	90	1	62	1	1	1	1	0	1	0	62	hypothetical protein(63)	NA(63)	270	612	597.67
g01480_2_00005	g01480_2	pnp	putative purine nucleoside phosphorylase	90	1	778	1.00	1	2	1	2	1	2	780	putative purine nucleoside phosphorylase(781)	pnp(781)	306	708	706.98
g00892_00004	g00892	NA	alpha/beta hydrolase	90	3	778	1	1	1	27	0	27	0	778	alpha/beta hydrolase(805)	NA(805)	261	942	889.07
g02826_00004	g02826	lysC	aspartokinase%2C alpha and beta subunits	90	1	778	1	1	1	8	0	8	0	778	aspartokinase%2C alpha and beta subunits(786)	lysC(786)	138	1233	1192.13
g00468_3_00007	g00468_3	NA	putative NADP-dependent zinc-binding dehydrogenase	90	1	2	1	1	1	0	0	0	0	2	putative NADP-dependent zinc-binding dehydrogenase(2)	NA(2)	1005	1005	1005.00
g00970_1_00010	g00970_1	sak	staphylokinase	90	5	444	1.00	1	2	0	2	0	2	446	staphylokinase(446)	sak(446)	129	492	490.49
g00388_2_00004	g00388_2	NA	hypothetical protein	90	1	16	1.12	1	3	0	1	0	2	18	hypothetical protein(18)	NA(18)	201	201	201.00
g00726_00004	g00726	NA	hypothetical protein	90	12	770	1.00	1	2	0	2	0	2	772	hypothetical protein(772)	NA(772)	147	147	147.00
g00867_1_00007	g00867_1	NA	hypothetical protein	90	8	308	1.01	1	2	0	2	0	2	310	hypothetical protein(310)	NA(310)	201	351	350.14
g04696_00004	g04696	NA	hypothetical protein	90	1	2	1.50	1	2	0	1	0	1	3	hypothetical protein(3)	NA(3)	201	201	201.00
g01469_00004	g01469	NA	NUDIX family hydrolase	90	5	778	1.01	1	2	0	4	0	4	782	NUDIX family hydrolase(782)	NA(782)	474	480	479.96
g00353_1_00005	g00353_1	csbD	sigma-B mediated bacterial general stress response protein	90	2	766	1.00	1	2	0	2	0	2	768	sigma-B mediated bacterial general stress response protein(768)	csbD(768)	135	192	182.30
g02944_00007	g02944	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	327	327	327.00
g00401_2_00008	g00401_2	sec3	staphylococcal enterotoxin C-bovine	90	8	113	1	1	1	0	0	0	0	113	staphylococcal enterotoxin C-bovine(113)	sec3(113)	192	801	786.45
g00401_2_00009	g00401_2	sec3	staphylococcal enterotoxin C-bovine	90	8	56	1	1	1	0	0	0	0	56	staphylococcal enterotoxin C-bovine(56)	sec3(56)	801	801	801.00
g00224_1_00042	g00224_1	set10	superantigen-like protein 5	90	18	764	1.00	1	2	0	2	0	2	766	superantigen-like protein 5(766)	set10(766)	588	705	703.80
g00224_1_00043	g00224_1	set10	superantigen-like protein 5	90	18	5	1	1	1	0	0	0	0	5	superantigen-like protein 5(5)	set10(5)	705	705	705.00
g02069_00004	g02069	pbp2	glycosyl transferase family protein	90	2	776	1.01	1	2	0	7	0	7	783	glycosyl transferase family protein(783)	pbp2(783)	189	2238	2178.58
g00177_2_00007	g00177_2	ssb2	phage protein	90	68	448	1.57	1	9	13	172	13	255	703	phage protein(568):ssDNA-binding protein(134):putative single-strand DNA-binding protein(12):Replicative DnaB-like helicase family protein(1):hypothetical protein(1)	NA(700):ssb2(12):ssb(4)	138	1176	592.31
g00177_2_00008	g00177_2	NA	ssDNA-binding protein	90	68	168	1.09	1	3	2	12	2	15	183	ssDNA-binding protein(185)	NA(185)	129	459	420.70
g00177_2_00009	g00177_2	ssb2	putative single-strand DNA-binding protein	90	68	356	1.04	1	2	0	13	0	13	369	putative single-strand DNA-binding protein(369)	ssb2(369)	186	471	467.13
g00177_2_00010	g00177_2	NA	phage protein	90	68	4	1	1	1	0	0	0	0	4	phage protein(4)	NA(4)	669	669	669.00
g01314_00004	g01314	hlY	alpha-hemolysin	90	3	772	1.01	1	2	55	4	55	4	776	alpha-hemolysin(831)	hlY(831)	201	960	895.78
g00366_00004	g00366	NA	phage minor head protein	90	20	198	1.02	1	2	0	4	0	4	202	phage minor head protein(202)	NA(202)	306	966	949.89
g02628_00004	g02628	NA	hypothetical protein	90	2	6	1.33	1	2	0	2	0	2	8	hypothetical protein(8)	NA(8)	612	612	612.00
g00913_1_00005	g00913_1	nrdE	MOP superfamily multidrug/oligosaccharidyl-lipid/polysaccharide flippase transporter	90	3	778	1.00	1	2	8	3	8	3	781	MOP superfamily multidrug/oligosaccharidyl-lipid/polysaccharide flippase transporter(787):ribonucleoside-diphosphate reductase subunit alpha(2)	NA(787):nrdE(2)	234	1431	1413.20
g00666_2_00009	g00666_2	NA	metallo-beta-lactamase family protein	90	5	62	1.02	1	2	1	1	1	1	63	metallo-beta-lactamase family protein(63):rhodanese-domain protein(1)	NA(64)	561	1329	1211.72
g00666_2_00010	g00666_2	NA	rhodanese-domain protein	90	5	46	1	1	1	0	0	0	0	46	rhodanese-domain protein(46)	NA(46)	306	306	306.00
g01457_00004	g01457	NA	hypothetical protein	90	2	778	1	1	1	3	0	3	0	778	hypothetical protein(781)	NA(781)	153	672	669.38
g04199_00004	g04199	ackA	acetate kinase	90	1	777	1.01	1	2	0	7	0	7	784	acetate kinase(784)	ackA(784)	822	1221	1202.54
g00583_2_00013	g00583_2	NA	hypothetical protein	90	5	5	1	1	1	1	0	1	0	5	hypothetical protein(6)	NA(6)	171	465	396.00
g01551_00004	g01551	NA	putative restriction enzyme	90	4	105	1	1	1	4	0	4	0	105	putative restriction enzyme(109)	NA(109)	243	1701	1635.06
g03043_00004	g03043	NA	hypothetical protein	90	2	778	1.00	1	2	0	3	0	3	781	hypothetical protein(781)	NA(781)	189	192	191.04
g02604_00004	g02604	emrA	multidrug resistance protein A%2C drug resistance transporter	90	2	778	1.00	1	2	0	1	0	1	779	multidrug resistance protein A%2C drug resistance transporter(779)	emrA(779)	378	648	647.65
g00846_00004	g00846	NA	ABC transporter ATP-binding protein	90	3	776	1.00	1	2	43	2	43	2	778	ABC transporter ATP-binding protein(821)	NA(821)	198	651	598.60
g01214_00004	g01214	NA	hypothetical protein	90	7	98	1.03	1	2	0	3	0	3	101	hypothetical protein(101)	NA(101)	261	267	261.06
g01827_1_00010	g01827_1	NA	hypothetical protein	90	1	245	1.00	1	2	0	1	0	1	246	hypothetical protein(246)	NA(246)	561	1215	1049.87
g01859_00004	g01859	opuCC	glycine betaine/L-proline ABC superfamily ATP binding cassette transporter%2C binding protein	90	4	778	1.00	1	2	0	2	0	2	780	glycine betaine/L-proline ABC superfamily ATP binding cassette transporter%2C binding protein(780)	opuCC(780)	924	945	941.98
g02057_00004	g02057	NA	hypothetical protein	90	3	22	1	1	1	1	0	1	0	22	hypothetical protein(23)	NA(23)	195	612	574.57
g01984_1_00004	g01984_1	NA	pyridine nucleotide-disulfide reductase	90	1	35	1.06	1	2	0	2	0	2	37	pyridine nucleotide-disulfide reductase(37)	NA(37)	552	1347	759.16
g01277_00004	g01277	NA	KAP family P-loop domain protein	90	2	70	1	1	1	5	0	5	0	70	KAP family P-loop domain protein(75)	NA(75)	462	1830	1620.08
g01106_00004	g01106	NA	transmembrane efflux pump protein	90	4	776	1.00	1	2	2	3	2	3	779	transmembrane efflux pump protein(781)	NA(781)	180	1398	1373.10
g00543_1_00006	g00543_1	rlp	ABC-type dipeptide transport system periplasmic component-like protein	90	1	777	1.01	1	2	7	6	7	6	783	ABC-type dipeptide transport system periplasmic component-like protein(790)	rlp(790)	159	1821	1750.32
g01584_00004	g01584	NA	aldolase	90	1	778	1.00	1	2	0	1	0	1	779	aldolase(779)	NA(779)	777	804	778.56
g01925_2_00006	g01925_2	qacC	Quaternary ammonium compound-resistance protein QacC	90	2	6	1	1	1	0	0	0	0	6	Quaternary ammonium compound-resistance protein QacC(6)	qacC(6)	324	324	324.00
g01772_00004	g01772	cdaR	CdaA regulatory protein CdaR	90	3	778	1.00	1	2	1	1	1	1	779	CdaA regulatory protein CdaR(779):hypothetical protein(1)	cdaR(779):NA(1)	144	945	931.19
g01748_00004	g01748	NA	bifunctional cystathionine gamma-lyase/gamma-synthase	90	3	778	1.01	1	2	2	6	2	6	784	bifunctional cystathionine gamma-lyase/gamma-synthase(786)	NA(786)	381	1161	1158.10
